Year,Product Name,Sales
2018,Novimex Swivel Fabric Task Chair,422.74399999999997
2018,Fellowes Bankers Box Stor/Drawer Steel Plus,422.13599999999997
2018,Bionaire Personal Warm Mist Humidifier/Vaporizer,422.01
2018,Panasonic KX T7736-B Digital phone,419.85999999999996
2018,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136
2018,Safco Industrial Shelving,413.56
2018,"SAFCO Mobile Desk Side File, Wire Frame",410.496
2018,O'Sullivan 3-Shelf Heavy-Duty Bookcases,409.887
2018,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216
2018,Luxo Professional Combination Clamp-On Lamps,409.2
2018,OtterBox Defender Series Case - Samsung Galaxy S4,407.86400000000003
2018,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368
2018,Tenex B1-RE Series Chair Mats for Low Pile Carpets,404.624
2018,"Lesro Round Back Collection Coffee Table, End Table",401.61
2018,DMI Eclipse Executive Suite Bookcases,400.784
2018,Logitech MX Performance Wireless Mouse,398.90000000000003
2018,Logitech ClearChat Comfort/USB Headset H390,398.344
2018,Novimex High-Tech Fabric Mesh Task Chair,397.488
2018,Panasonic KX TS3282B Corded phone,393.552
2018,Panasonic KX TS208W Corded phone,391.92
2018,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",391.36
2018,Binding Machine Supplies,390.878
2018,Enermax Aurora Lite Keyboard,390.75
2018,Premium Transparent Presentation Covers by GBC,390.228
2018,Logitech G35 7.1-Channel Surround Sound Headset,389.97
2018,Boston 1799 Powerhouse Electric Pencil Sharpener,389.70000000000005
2018,Electrix Halogen Magnifier Lamp,388.6
2018,Office Star Flex Back Scooter Chair with White Frame,388.43
2018,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8
2018,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6
2018,Logitech Wireless Gaming Headset G930,383.976
2018,Safco Industrial Wire Shelving,383.96000000000004
2018,Cisco SPA 502G IP Phone,383.84
2018,Ricoh - Ink Collector Unit for GX3000 Series Printers,381.745
2018,Avery Arch Ring Binders,377.65
2018,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74
2018,"Global Value Steno Chair, Gray",376.58799999999997
2018,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,375.91999999999996
2018,Xerox 1934,369.46799999999996
2018,Safco Drafting Table,369.096
2018,Safco Steel Mobile File Cart,366.784
2018,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",365.602
2018,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,364.43
2018,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",362.25
2018,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0
2018,"Sauder Forest Hills Library, Woodland Oak Finish",359.499
2018,Bose SoundLink Bluetooth Speaker,358.2
2018,Logitech Gaming G510s - Keyboard,356.958
2018,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79
2018,"Leather Task Chair, Black",354.822
2018,Hypercom P1300 Pinpad,352.8
2018,Xerox 1916,352.36800000000005
2018,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,351.84000000000003
2018,Eldon Radial Chair Mat for Low to Medium Pile Carpets,351.824
2018,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973
2018,Bevis Rectangular Conference Tables,350.352
2018,Logitech Media Keyboard K200,349.9
2018,GE 30522EE2,347.97
2018,Howard Miller Distant Time Traveler Alarm Clock,345.49199999999996
2018,Enermax Briskie RF Wireless Keyboard and Mouse Combo,344.782
2018,Riverside Furniture Stanwyck Manor Table Series,344.22
2018,Okidata B400 Printer,343.2
2018,Hon 61000 Series Interactive Training Tables,342.111
2018,Tenex Antistatic Computer Chair Mats,341.96
2018,Plantronics Encore H101 Dual Earpieces Headset,341.62
2018,"Global Armless Task Chair, Royal Blue",341.488
2018,Staple envelope,341.444
2018,Wasp CCD Handheld Bar Code Reader,336.51
2018,Xerox 1941,335.52
2018,Fellowes Recycled Storage Drawers,333.09
2018,Memorex Micro Travel Drive 16 GB,332.592
2018,Rush Hierlooms Collection Rich Wood Bookcases,328.3992
2018,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.7328
2018,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,327.544
2018,14-7/8 x 11 Blue Bar Computer Printout Paper,326.672
2018,Multimedia Mailers,325.86
2018,O'Sullivan 2-Shelf Heavy-Duty Bookcases,325.486
2018,Motorla HX550 Universal Bluetooth Headset,324.31
2018,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,323.892
2018,GBC Prestige Therm-A-Bind Covers,322.514
2018,Xerox 1939,322.49
2018,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568
2018,Logitech G602 Wireless Gaming Mouse,319.96
2018,Fellowes Superior 10 Outlet Split Surge Protector,319.704
2018,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",319.644
2018,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,319.4
2018,Logitech Wireless Touch Keyboard K400,314.87399999999997
2018,Honeywell Quietcare HEPA Air Cleaner,314.6
2018,Ibico Plastic Spiral Binding Combs,313.12
2018,Fellowes Basic Home/Office Series Surge Protectors,311.52
2018,GBC ProClick Punch Binding System,307.104
2018,Staples in misc. colors,307.036
2018,Flat Face Poster Frame,305.20799999999997
2018,"Global Value Mid-Back Manager's Chair, Gray",304.45
2018,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",302.58799999999997
2018,GBC Premium Transparent Covers with Diagonal Lined Pattern,302.11199999999997
2018,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.96999999999997
2018,Microsoft Natural Ergonomic Keyboard 4000,299.9
2018,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,295.926
2018,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",291.028
2018,Global Chrome Stack Chair,287.952
2018,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",286.93
2018,Belkin 8 Outlet Surge Protector,286.86
2018,Polycom SoundPoint Pro SE-225 Corded phone,285.576
2018,Eldon Portable Mobile Manager,282.8
2018,Jabra SPEAK 410,281.97
2018,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",278.37
2018,Home/Office Personal File Carts,278.08000000000004
2018,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,277.92
2018,Xerox 1913,277.4
2018,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,275.908
2018,Xerox 1914,274.8
2018,Xerox 1942,274.06399999999996
2018,Tennsco Industrial Shelving,273.89599999999996
2018,Hon Rectangular Conference Tables,273.06
2018,Fellowes Command Center 5-outlet power strip,271.36
2018,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,271.0
2018,"DataProducts Ampli Magnifier Task Lamp, Black,",270.6
2018,"GBC Velobind Prepunched Cover Sets, Regency Series",269.954
2018,"Sortfiler Multipurpose Personal File Organizer, Black",269.514
2018,Xerox 1937,269.024
2018,Airmail Envelopes,268.576
2018,Xerox 1938,268.24
2018,Tensor Track Tree Floor Lamp,267.866
2018,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352
2018,Panasonic KP-380BK Classic Electric Pencil Sharpener,266.252
2018,Tennsco Commercial Shelving,264.42
2018,"Companion Letter/Legal File, Black",264.32
2018,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",264.176
2018,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74
2018,"Eldon Executive Woodline II Desk Accessories, Mahogany",261.352
2018,Xerox 1988,260.23199999999997
2018,Cisco IP Phone 7961G-GE VoIP phone,259.896
2018,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,259.634
2018,Office Star - Ergonomically Designed Knee Chair,259.136
2018,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568
2018,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,257.554
2018,Eldon Gobal File Keepers,257.38
2018,12-1/2 Diameter Round Wall Clock,255.744
2018,"Global Stack Chair without Arms, Black",254.604
2018,Avery 505,254.56
2018,Hon Every-Day Chair Series Swivel Task Chairs,254.058
2018,Memorex Froggy Flash Drive 8 GB,252.05
2018,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",251.58
2018,Belkin F9M820V08 8 Outlet Surge,249.284
2018,Jensen SMPS-640 - speaker phone,248.292
2018,Panasonic KX - TS880B Telephone,247.32
2018,Bulldog Vacuum Base Pencil Sharpener,246.994
2018,Maxell LTO Ultrium - 800 GB,246.31199999999998
2018,Prismacolor Color Pencil Set,246.01600000000002
2018,"Neat Ideas Personal Hanging Folder Files, Black",244.426
2018,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48
2018,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96
2018,GBC Recycled Grain Textured Covers,241.78
2018,Lexmark MarkNet N8150 Wireless Print Server,241.17
2018,Wilson Jones Century Plastic Molded Ring Binders,240.932
2018,HTC One,239.976
2018,Case Logic 2.4GHz Wireless Keyboard,239.952
2018,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666
2018,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,238.68
2018,V7 USB Numeric Keypad,237.93200000000002
2018,Cisco SPA508G,237.564
2018,"Belkin 19"" Center-Weighted Shelf, Gray",235.92
2018,Balt Split Level Computer Training Table,235.875
2018,Staples,234.456
2018,Ibico Recycled Linen-Style Covers,234.36
2018,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",233.81
2018,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88
2018,Bevis Steel Folding Chairs,230.28
2018,"Global Task Chair, Black",229.005
2018,"Acme 10"" Easy Grip Assistive Scissors",227.89
2018,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",227.84
2018,Memorex Micro Travel Drive 32 GB,226.362
2018,Hon Olson Stacker Stools,225.296
2018,iOttie XL Car Mount,223.88799999999998
2018,Xerox 197,223.056
2018,"Boston School Pro Electric Pencil Sharpener, 1670",223.05599999999998
2018,Nu-Dell Executive Frame,222.464
2018,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",222.46
2018,Letter Size File,222.32
2018,Recycled Steel Personal File for Standard File Folders,221.16
2018,Sauder Barrister Bookcases,220.2656
2018,Cisco SPA112 2 Port Phone Adapter,219.8
2018,Logitech K350 2.4Ghz Wireless Keyboard,218.988
2018,Staple holder,217.116
2018,Logitech Mobile Speakerphone P710e - speaker phone,215.968
2018,Griffin GC17055 Auxiliary Audio Cable,215.88
2018,Catalog Binders with Expanding Posts,215.296
2018,Logitech Wireless Headset H600 Over-The-Head Design,214.95
2018,Stanley Bostitch Contemporary Electric Pencil Sharpeners,213.94799999999998
2018,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,213.0
2018,"Hon Metal Bookcases, Black",212.94
2018,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8
2018,Xerox 1882,212.724
2018,DAX Natural Wood-Tone Poster Frame,211.84
2018,Canvas Sectional Post Binders,211.318
2018,Boston 16801 Nautilus Battery Pencil Sharpener,211.296
2018,Clearsounds A400,211.168
2018,Balt Solid Wood Rectangular Table,210.98
2018,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68
2018,Hon Racetrack Conference Tables,210.008
2018,"Maxell 74 Minute CDR, 10/Pack",209.292
2018,Tenex Chairmats For Use with Hard Floors,207.87199999999999
2018,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184
2018,"Logitech B530 USB Headset - headset - Full size, Binaural",207.144
2018,"Seth Thomas 12"" Clock w/ Goldtone Case",206.82
2018,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,205.086
2018,Kensington 6 Outlet Guardian Standard Surge Protector,204.8
2018,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,204.716
2018,JBL Micro Wireless Portable Bluetooth Speaker,203.966
2018,Nu-Dell Leatherette Frames,203.62800000000001
2018,Kingston Digital DataTraveler 64GB USB 2.0,202.68
2018,Ooma Telo VoIP Home Phone System,201.584
2018,"Peel & Seel Recycled Catalog Envelopes, Brown",201.492
2018,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",201.16000000000003
2018,GE DSL Phone Line Filter,199.95000000000002
2018,Sauder Cornerstone Collection Library,198.272
2018,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,197.82
2018,Berol Giant Pencil Sharpener,197.084
2018,"Avery Flip-Chart Easel Binder, Black",196.94400000000002
2018,"Howard Miller 12"" Round Wall Clock",196.45
2018,Tuf-Vin Binders,195.796
2018,"Career Cubicle Clock, 8 1/4"", Black",194.68800000000002
2018,"Maxell Pro 80 Minute CD-R, 10/Pack",192.28
2018,Xerox 1910,192.16
2018,Xerox 1982,191.856
2018,Jackery Bar Premium Fast-charging Portable Charger,191.68
2018,Computer Printout Paper with Letter-Trim Fine Perforations,191.6
2018,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",190.072
2018,Xerox 1883,189.93599999999998
2018,Harmony Air Purifier,189.0
2018,"Safco Chair Connectors, 6/Carton",188.552
2018,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,187.906
2018,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,187.906
2018,Eldon Wave Desk Accessories,185.296
2018,"Performers Binder/Pad Holder, Black",184.99800000000002
2018,Xerox 1935,184.66
2018,Xerox 1884,183.816
2018,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94
2018,Sterilite Officeware Hinged File Box,182.352
2018,"BOSTON Ranger #55 Pencil Sharpener, Black",181.93
2018,GBC Durable Plastic Covers,181.89
2018,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96
2018,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66
2018,Xerox 19,179.684
2018,Adjustable Personal File Tote,179.08
2018,Peel-Off China Markers,178.74
2018,Strathmore Photo Mount Cards,177.636
2018,Avery 475,177.6
2018,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176.04
2018,Logitech M510 Wireless Mouse,175.95600000000002
2018,OtterBox Commuter Series Case - iPhone 5 & 5s,175.92
2018,Rogers Deluxe File Chest,175.84
2018,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44
2018,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95
2018,Nokia Lumia 521 (T-Mobile),173.942
2018,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,172.536
2018,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",171.76
2018,GBC VeloBind Cover Sets,171.384
2018,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2
2018,Lock-Up Easel 'Spel-Binder',171.17999999999998
2018,GBC VeloBinder Electric Binding Machine,169.372
2018,Mobile Personal File Cube,168.624
2018,Hoover Commercial SteamVac,168.392
2018,netTALK DUO VoIP Telephone Service,167.968
2018,Ames Color-File Green Diamond Border X-ray Mailers,167.96
2018,Magnifier Swing Arm Lamp,167.84
2018,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",167.67
2018,Spigen Samsung Galaxy S5 Case Wallet,166.502
2018,WD My Passport Ultra 1TB Portable External Hard Drive,165.60000000000002
2018,9-3/4 Diameter Round Wall Clock,165.48
2018,KeyTronic 6101 Series - Keyboard - Black,163.96
2018,Tensor Computer Mounted Lamp,163.79000000000002
2018,Office Star - Task Chair with Contemporary Loop Arms,163.764
2018,Plantronics MX500i Earset,163.20999999999998
2018,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",163.104
2018,"Contract Clock, 14"", Brown",162.652
2018,Innergie mMini Combo Duo USB Travel Charging Kit,161.964
2018,Logitech Trackman Marble Mouse,161.946
2018,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,161.216
2018,Kingston Digital DataTraveler 16GB USB 2.0,161.1
2018,RCA Visys Integrated PBX 8-Line Router,160.776
2018,Xerox 1968,160.32
2018,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99
2018,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",159.75
2018,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",159.46
2018,Samsung Rugby III,158.376
2018,Safco Commercial Shelving,158.134
2018,SanDisk Cruzer 32 GB USB Flash Drive,155.964
2018,3M Office Air Cleaner,155.88
2018,X-Rack File for Hanging Folders,155.802
2018,Cisco SPA525G2 IP Phone - Wireless,155.61
2018,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95
2018,"Decoflex Hanging Personal Folder File, Blue",154.2
2018,Eldon Fold 'N Roll Cart System,153.78
2018,"Global Deluxe Stacking Chair, Gray",152.94
2018,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",152.93800000000002
2018,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",152.898
2018,Kingston Digital DataTraveler 32GB USB 2.0,152.55
2018,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",151.382
2018,AT&T CL2909,151.188
2018,"Tennsco Lockers, Sand",151.056
2018,Newell 34,150.784
2018,Recycled Easel Ring Binders,150.692
2018,Iris Project Case,148.428
2018,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02
2018,Acme Galleria Hot Forged Steel Scissors with Colored Handles,147.862
2018,Panasonic Kx-TS550,147.168
2018,Tops Green Bar Computer Printout Paper,146.82
2018,Xerox 1890,146.82
2018,"Seth Thomas 14"" Putty-Colored Wall Clock",146.7
2018,"Linden 10"" Round Wall Clock, Black",146.688
2018,Sony 32GB Class 10 Micro SDHC R40 Memory Card,146.65
2018,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9
2018,Avery 473,144.9
2018,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,143.856
2018,Eldon Shelf Savers Cubes and Bins,143.788
2018,Xerox 1886,143.7
2018,Xerox 1911,143.7
2018,First Data TMFD35 PIN Pad,142.8
2018,36X48 HARDFLOOR CHAIRMAT,142.664
2018,"Metal Folding Chairs, Beige, 4/Carton",142.548
2018,Storex Dura Pro Binders,141.966
2018,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42
2018,Wilson Jones Legal Size Ring Binders,140.736
2018,Samsung HM1900 Bluetooth Headset,140.48
2018,Clear Mylar Reinforcing Strips,140.175
2018,Anker Astro 15000mAh USB Portable Charger,139.972
2018,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",139.608
2018,Luxo Economy Swing Arm Lamp,139.58
2018,Staple-based wall hangings,138.92
2018,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",138.11599999999999
2018,Belkin F8E887 USB Wired Ergonomic Keyboard,137.954
2018,i.Sound Portable Power - 8000 mAh,137.774
2018,DAX Two-Tone Silver Metal Document Frame,137.632
2018,DAX Wood Document Frame,137.3
2018,Xerox 1951,136.312
2018,PayAnywhere Card Reader,135.864
2018,"Tennsco Lockers, Gray",134.272
2018,"Iris 3-Drawer Stacking Bin, Black",133.696
2018,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",132.72
2018,Hanging Personal Folder File,131.88
2018,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,131.56
2018,Hewlett-Packard 300S Scientific Calculator,131.1
2018,Fellowes Binding Cases,131.04000000000002
2018,"Premier Elliptical Ring Binder, Black",130.892
2018,Personal File Boxes with Fold-Down Carry Handle,130.872
2018,"Wirebound Message Book, 4 per Page",130.32
2018,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93
2018,"Computer Room Manger, 14""",129.92000000000002
2018,"Seth Thomas 16"" Steel Case Clock",129.92
2018,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,129.696
2018,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",128.962
2018,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128.9
2018,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95
2018,DAX Wood Document Frame.,126.316
2018,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",125.874
2018,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13
2018,LG Exalt,124.792
2018,Large Capacity Hanging Post Binders,124.75
2018,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",124.63
2018,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",124.583
2018,Deflect-o Glass Clear Studded Chair Mats,124.36
2018,Alphabetical Labels for Top Tab Filing,124.32000000000001
2018,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",123.92
2018,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",123.84
2018,Xerox 1991,123.336
2018,Hand-Finished Solid Wood Document Frame,123.228
2018,Xerox 1905,123.12
2018,Newell 345,123.00800000000001
2018,Euro Pro Shark Stick Mini Vacuum,121.96000000000001
2018,Xerox 1887,121.40799999999999
2018,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",120.96
2018,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",120.76400000000001
2018,Advantus Rolling Storage Box,120.05000000000001
2018,PureGear Roll-On Screen Protector,119.94
2018,iOttie HLCRIO102 Car Mount,119.94
2018,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833
2018,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",119.7
2018,Memorex Micro Travel Drive 8 GB,119.6
2018,LG Electronics Tone+ HBS-730 Bluetooth Headset,119.02
2018,Acco Perma 2700 Stacking Storage Drawers,118.96000000000001
2018,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),118.272
2018,Boston Home & Office Model 2000 Electric Pencil Sharpeners,118.25
2018,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25
2018,Xerox 1996,117.936
2018,"Eldon 400 Class Desk Accessories, Black Carbon",117.25
2018,White Computer Printout Paper by Universal,116.28
2018,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",115.9
2018,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848
2018,Xerox 230,114.048
2018,Poly Designer Cover & Back,113.94
2018,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568
2018,Imation Clip USB flash drive - 8 GB,112.8
2018,"Executive Impressions 14"" Contract Wall Clock",111.15
2018,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",110.208
2018,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",110.192
2018,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48
2018,Avery Metallic Poly Binders,109.44300000000001
2018,Avery Recycled Flexi-View Covers for Binding Systems,109.004
2018,"Tenex File Box, Personal Filing Tote with Lid, Black",108.57
2018,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",108.472
2018,KeyTronic E03601U1 - Keyboard - Beige,108.0
2018,GBC Standard Therm-A-Bind Covers,107.156
2018,"GBC White Gloss Covers, Plain Front",107.15199999999999
2018,Aluminum Screw Posts,106.82000000000001
2018,Staple remover,105.824
2018,AT&T SB67148 SynJ,105.584
2018,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",105.556
2018,Avery Printable Repositionable Plastic Tabs,104.92
2018,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85
2018,Quality Park Security Envelopes,104.68
2018,Newell 309,103.95
2018,Surelock Post Binders,103.904
2018,GBC Imprintable Covers,103.212
2018,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12
2018,DXL Angle-View Binders with Locking Rings by Samsill,102.543
2018,Newell 312,101.616
2018,"Executive Impressions 13"" Chairman Wall Clock",101.52
2018,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",101.46
2018,BIC Liqua Brite Liner,101.324
2018,Holmes Odor Grabber,100.94
2018,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",100.848
2018,Avery Legal 4-Ring Binder,100.704
2018,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,100.412
2018,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.9
2018,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",99.824
2018,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28
2018,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,99.232
2018,Newell 334,99.2
2018,Xerox 1943,97.82
2018,Xerox 209,97.2
2018,GBC Instant Report Kit,97.05000000000001
2018,Eldon Simplefile Box Office,97.03200000000001
2018,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",96.744
2018,Deluxe Heavy-Duty Vinyl Round Ring Binder,96.264
2018,Logitech Wireless Anywhere Mouse MX for PC and Mac,95.984
2018,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",95.96
2018,Xerox 1930,95.904
2018,Xerox 1936,95.904
2018,Xerox 203,95.904
2018,"Executive Impressions 14"" Two-Color Numerals Wall Clock",95.42399999999999
2018,Advantus Plastic Paper Clips,94.0
2018,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",93.8
2018,Cardinal EasyOpen D-Ring Binders,93.22800000000001
2018,Xerox 1960,92.94
2018,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",91.96
2018,Personal Creations Ink Jet Cards and Labels,91.84
2018,Xerox 1955,91.36
2018,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36
2018,Dixon Ticonderoga Core-Lock Colored Pencils,91.1
2018,Gear Head AU3700S Headset,90.93
2018,AT&T 17929 Lendline Telephone,90.48
2018,Martin-Yale Premier Letter Opener,90.16000000000001
2018,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.856
2018,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",89.44
2018,Xerox 220,89.424
2018,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",89.14800000000001
2018,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,88.332
2018,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.074
2018,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",88.06
2018,"Eldon 200 Class Desk Accessories, Smoke",87.92
2018,Standard Line “While You Were Out” Hardbound Telephone Message Book,87.92
2018,"Eberhard Faber 3 1/2"" Golf Pencils",87.792
2018,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",87.6
2018,Acme Forged Steel Scissors with Black Enamel Handles,87.51400000000001
2018,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",87.36
2018,Holmes HEPA Air Purifier,87.12
2018,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",86.976
2018,AT&T CL82213,86.97
2018,Xerox 1997,86.83200000000001
2018,Acme Tagit Stainless Steel Antibacterial Scissors,85.14
